name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,152,262844288,,,,,,,-122.0464306,37.3155808,,,
,153,65645385,,,,,,,-122.0471872,37.3155825,,,
,154,65400200,,,,,,,-122.0504649,37.322953,,,
,155,240261937,traffic_signals,,signal,,,,-122.050717,37.3229507,,,
,156,65431025,,,,,,,-122.0496238,37.3229526,,,
,157,,,,,,,,-122.0324172,37.3238,,,boundary node created by osm2gmns
,158,65426566,traffic_signals,,signal,,,,-122.0324174,37.3229698,,,
,159,433475314,motorway_junction,,,,,,-122.0485981,37.3195114,,,
,160,5052681179,,,,,,,-122.0491778,37.321906,,,
,161,517821691,,,,,,,-122.0504157,37.3227593,,,
,162,8950934593,,,,,,,-122.0495797,37.3227614,,,
,163,517821731,traffic_signals,,signal,,,,-122.0494974,37.3227636,,,
,164,272273323,,,,,,,-122.049281,37.3227671,,,
,165,2471566995,traffic_signals,,signal,,,,-122.041418,37.3197064,,,
,166,65425463,traffic_signals,,signal,,,,-122.041536,37.319708,,,
,167,,,,,,,,-122.0504675,37.3098,,,boundary node created by osm2gmns
,168,2181639954,,,,,,,-122.04142,37.3151975,,,
,169,9268844201,crossing,,,,,,-122.0414194,37.3155465,,,
,170,3355011980,traffic_signals,,signal,,,,-122.0349657,37.3229688,,,
,171,2471567002,traffic_signals,,signal,,,,-122.041564,37.322973,,,
,172,65419394,,,,,,,-122.0371385,37.3123696,,,
,173,1364464251,turning_circle,,,,,,-122.0379752,37.3148946,,,
,174,1364464252,,,,,,,-122.0379738,37.3155996,,,
,175,518311316,traffic_signals,,signal,,,,-122.0324126,37.3228222,,,
,176,4176672591,,,,,,,-122.0324218,37.3202935,,,
,177,65422406,traffic_signals,,signal,,,,-122.0322086,37.316033,,,
,178,1700007807,traffic_signals,,signal,,,,-122.0323869,37.3158767,,,
,179,1700007799,,,,,,,-122.0327386,37.3156423,,,
,180,1897247598,,,,,,,-122.0522859,37.3138792,,,
,181,65431022,,,,,,,-122.0461188,37.3229279,,,
,182,272273326,,,,,,,-122.0461187,37.3228082,,,
,183,2069326050,,,,,,,-122.0390056,37.3229751,,,
,184,2069326056,,,,,,,-122.0390056,37.3228149,,,
,185,4932607770,,,,,,,-122.038129,37.3156007,,,
,186,10183404953,,,,,,,-122.0439049,37.3227964,,,
,187,2471567001,traffic_signals,,signal,,,,-122.04143,37.322823,,,
,188,3966753740,,,,,,,-122.0490283,37.3229414,,,
,189,2600307973,traffic_signals,,signal,,,,-122.0492127,37.3229421,,,
,190,65400205,,,,,,,-122.0493069,37.3229433,,,
,191,1700007793,,,,,,,-122.0323741,37.3122639,,,
,192,65419404,,,,,,,-122.0321791,37.3122977,,,
,193,4767745324,,,,,,,-122.0322028,37.314545,,,
,194,65525381,,,,,,,-122.0322039,37.3152354,,,
,195,3394777145,,,,,,,-122.0322029,37.3163044,,,
,196,3239830735,,,,,,,-122.0322185,37.3186277,,,
