name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,179,1298989052,traffic_signals,,signal,,,,-121.8895307,37.3238141,,,
,180,246574439,,,,,,,-121.8877854,37.3244964,,,
,181,,,,,,,,-121.8975,37.3225269,,,boundary node created by osm2gmns
,182,311465648,,,,,,,-121.8810274,37.3274563,,,
,183,1298171942,,,,,,,-121.881984,37.3268709,,,
,184,311465654,,,,,,,-121.8808911,37.3272703,,,
,185,311465454,,,,,,,-121.8834285,37.3261979,,,
,186,,,,,,,,-121.88,37.3272499,,,boundary node created by osm2gmns
,187,246451017,,,,,,,-121.882835,37.3261836,,,
,188,,,,,,,,-121.88,37.3275006,,,boundary node created by osm2gmns
,189,246451127,,,,,,,-121.8801272,37.3274745,,,
,190,65659369,,,,,,,-121.8875124,37.3241201,,,
,191,8913990944,,,,,,,-121.885911,37.3220027,,,
,192,312089275,,,,,,,-121.887323,37.3244069,,,
,193,5286985985,crossing,,,,,,-121.8906312,37.3335221,,,
,194,370190451,traffic_signals,,signal,,,,-121.890552,37.333118,,,
,195,3208509418,,,,,,,-121.8904981,37.3327186,,,
,196,308866396,traffic_signals,,signal,,,,-121.8870742,37.3314483,,,
,197,65578424,traffic_signals,,signal,,,,-121.8838184,37.3270939,,,
,198,4908153780,,,,,,,-121.8838899,37.327229,,,
,199,313250493,,,,,,,-121.8894128,37.3270474,,,
,200,4176704322,,,,,,,-121.8898189,37.3275989,,,
,201,,,,,,,,-121.894745,37.334,,,boundary node created by osm2gmns
,202,246437952,,,,,,,-121.8944853,37.3333015,,,
,203,315171887,,,,,,,-121.8882677,37.327044,,,
,204,314490549,,,,,,,-121.8871288,37.3255127,,,
,205,65491417,,,,,,,-121.8870759,37.3252347,,,
,206,314490595,,,,,,,-121.887196,37.3252575,,,
,207,313466611,,,,,,,-121.8885393,37.3255051,,,
,208,313466345,,,,,,,-121.8893195,37.3250988,,,
,209,,,,,,,,-121.8975,37.3299343,,,boundary node created by osm2gmns
,210,65519292,traffic_signals,,signal,,,,-121.8966046,37.3287743,,,
,211,11189017004,traffic_signals,,signal,,,,-121.8871605,37.3253515,,,
,212,,,,,,,,-121.8926558,37.334,,,boundary node created by osm2gmns
,213,65512116,,,,,,,-121.8932391,37.3337287,,,
,214,65574521,,,,,,,-121.8942365,37.3332649,,,
,215,65571603,,,,,,,-121.886696,37.329454,,,
,216,,,,,,,,-121.895582,37.334,,,boundary node created by osm2gmns
,217,65465086,traffic_signals,,signal,,,,-121.8953943,37.3338886,,,
,218,65414037,traffic_signals,,signal,,,,-121.8883022,37.3251876,,,
,219,704869519,motorway_junction,,,,,,-121.8904604,37.3211897,,,
,220,8847762977,,,,,,,-121.8923671,37.3245609,,,
,221,741845236,,,,,,,-121.8947943,37.3295971,,,
,222,65519288,,,,,,,-121.8943539,37.3298075,,,
,223,741845243,,,,,,,-121.8949594,37.3297118,,,
,224,1110000979,traffic_signals,,signal,,,,-121.8954894,37.3294592,,,
,225,11329165577,,,,,,,-121.8926387,37.3307633,,,
,226,4183815348,,,,,,,-121.8939888,37.3301775,,,
,227,4183815347,,,,,,,-121.8942797,37.3300354,,,
,228,4183815346,,,,,,,-121.8945128,37.3299275,,,
,229,246438180,traffic_signals,,signal,,,,-121.8953068,37.3293493,,,
,230,2901362279,,,,,,,-121.895183,37.3294072,,,
,231,,,,,,,,-121.8975,37.326933,,,boundary node created by osm2gmns
,232,65665944,,,,,,,-121.8971765,37.3266244,,,
,233,2619144342,,,,,,,-121.8970748,37.3265644,,,
,234,65495037,,,,,,,-121.895862,37.3252924,,,
,235,,,,,,,,-121.8975,37.3283028,,,boundary node created by osm2gmns
,236,9181565095,,,,,,,-121.8927266,37.3264111,,,
,237,65399739,traffic_signals,,signal,,,,-121.8923872,37.3260756,,,
,238,3437452976,,,,,,,-121.8905824,37.3259247,,,
,239,,,,,,,,-121.8975,37.3218291,,,boundary node created by osm2gmns
,240,369888141,,,,,,,-121.8973594,37.321951,,,
,241,,,,,,,,-121.8834734,37.3206,,,boundary node created by osm2gmns
,242,65514971,traffic_signals,,signal,,,,-121.8856326,37.3216338,,,
,243,3606658965,crossing,,,,,,-121.8957474,37.3311693,,,
,244,286130088,,,,,,,-121.895349,37.3314286,,,
,245,65615505,crossing,,,,,,-121.8958308,37.3312764,,,
,246,3606658960,,,,,,,-121.8960595,37.331175,,,
,247,1298973636,,,,,,,-121.8926615,37.3249573,,,
,248,246451146,,,,,,,-121.8931027,37.3256602,,,
,249,311449560,,,,,,,-121.8933512,37.3249887,,,
,250,1298973256,,,,,,,-121.8930553,37.3246053,,,
,251,246574386,motorway_junction,,,,,,-121.8931552,37.3233829,,,
,252,1298973386,,,,,,,-121.8934215,37.3267557,,,
,253,704868728,motorway_junction,,,,,,-121.892419,37.3246376,,,
