name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,269,,,,,,,,-121.9565,37.2715438,,,boundary node created by osm2gmns
,270,4619183887,,,,,,,-121.9559302,37.2722255,,,
,271,,,,,,,,-121.9498434,37.286,,,boundary node created by osm2gmns
,272,,,,,,,,-121.9472543,37.2702,,,boundary node created by osm2gmns
,273,8935125397,,,,,,,-121.9483177,37.271658,,,
,274,5053226572,,,,,,,-121.9501976,37.280685,,,
,275,286639479,,,,,,,-121.9494164,37.276151,,,
,276,2323807247,,,,,,,-121.946957,37.2788337,,,
,277,,,,,,,,-121.9383,37.279036,,,boundary node created by osm2gmns
,278,65491750,,,,,,,-121.9383635,37.2736561,,,
,279,,,,,,,,-121.9383,37.2755584,,,boundary node created by osm2gmns
,280,286643735,,,,,,,-121.9464261,37.2712764,,,
,281,,,,,,,,-121.9411593,37.2702,,,boundary node created by osm2gmns
,282,65424964,,,,,,,-121.944258,37.2725173,,,
,283,,,,,,,,-121.9445136,37.2702,,,boundary node created by osm2gmns
,284,315027139,,,,,,,-121.9517907,37.2742399,,,
,285,,,,,,,,-121.9528677,37.2702,,,boundary node created by osm2gmns
,286,7147880514,,,,,,,-121.9532164,37.2713951,,,
,287,8935256899,,,,,,,-121.9497321,37.2764583,,,
,288,315027117,motorway_junction,,,,,,-121.9515312,37.2734663,,,
,289,2062574450,,,,,,,-121.9497812,37.2799567,,,
,290,5977822529,,,,,,,-121.9559398,37.2840982,,,
,291,6806162132,,,,,,,-121.9507123,37.2763366,,,
,292,286638370,,,,,,,-121.9498885,37.2775384,,,
,293,286638369,,,,,,,-121.9497847,37.2779545,,,
,294,339427105,traffic_signals,,signal,,,,-121.9497804,37.2795287,,,
,295,6806162122,traffic_signals,,signal,,,,-121.9498424,37.2794623,,,
,296,2062574508,,,,,,,-121.9497709,37.2782386,,,
,297,,,,,,,,-121.9565,37.2722225,,,boundary node created by osm2gmns
,298,,,,,,,,-121.9474248,37.2702,,,boundary node created by osm2gmns
,299,3639348153,,,,,,,-121.9406175,37.2725298,,,
