name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
,258,148252741,94,256,1,107.19,3,88,,motorway,1,"LINESTRING (-118.2475602 34.0613448, -118.2482308 34.0621342)",auto,0,0,,
,259,148252743,114,257,1,175.21,3,88,,motorway,1,"LINESTRING (-118.2493971 34.0631583, -118.2482904 34.0618743)",auto,0,0,,
,260,148252747,257,258,1,92.38,3,88,,motorway,1,"LINESTRING (-118.2482904 34.0618743, -118.2477112 34.0611947)",auto,0,0,,
,261,148252751,110,121,1,215.72,3,88,,motorway,1,"LINESTRING (-118.2503768 34.0642644, -118.2514017 34.0650089, -118.2521240 34.0655568)",auto,0,0,,
,262,148252753,256,111,1,174.65,3,88,,motorway,1,"LINESTRING (-118.2482308 34.0621342, -118.2491183 34.0631604, -118.2492408 34.0632994, -118.2493384 34.0634114)",auto,0,0,,
,263,148252755,259,260,1,313.19,3,88,,motorway,1,"LINESTRING (-118.2470684 34.0604521, -118.2468425 34.0602104, -118.2465974 34.0599691, -118.2463378 34.0597261, -118.2460798 34.0594991, -118.2458373 34.0592984, -118.2455433 34.0590555, -118.2452475 34.0588202, -118.2447240 34.0584153)",auto,0,0,,
Arroyo Seco Parkway,264,148284701,261,226,1,284.88,3,88,,motorway,1,"LINESTRING (-118.2426300 34.0656899, -118.2428399 34.0655977, -118.2430706 34.0654911, -118.2433061 34.0653925, -118.2435403 34.0653095, -118.2437929 34.0652355, -118.2440446 34.0651703, -118.2443046 34.0651112, -118.2451139 34.0649471, -118.2453274 34.0649009, -118.2455323 34.0648514)",auto,0,0,,
Arcadia Street,265,148385367,262,263,1,12.28,2,,,secondary,4,"LINESTRING (-118.2414580 34.0566663, -118.2415668 34.0567300)",auto,0,0,,
Arcadia Street,266,148385368,264,265,1,3.62,3,,,secondary,4,"LINESTRING (-118.2421072 34.0570478, -118.2421381 34.0570679)",auto,0,0,,
Arcadia Street,267,148385368,265,169,1,14.23,3,,,secondary,4,"LINESTRING (-118.2421381 34.0570679, -118.2421642 34.0570863, -118.2422578 34.0571488)",auto,0,0,,
Arcadia Street,268,148385369,266,264,1,49.96,3,,,secondary,4,"LINESTRING (-118.2416653 34.0567875, -118.2421072 34.0570478)",auto,0,0,,
North Main Street,269,148385388,267,148,1,6.75,3,,,primary,3,"LINESTRING (-118.2404677 34.0554193, -118.2404311 34.0554720)",auto,0,0,,
Harbor Freeway,270,148385400,214,243,1,44.37,6,88,,motorway,1,"LINESTRING (-118.2537304 34.0581976, -118.2534182 34.0585019)",auto,0,0,,
North Spring Street,271,148385464,268,269,1,40.14,6,,,primary,3,"LINESTRING (-118.2412231 34.0564390, -118.2414810 34.0561475)",auto,0,0,,
,272,148385484,98,95,1,109.26,2,,,motorway,1,"LINESTRING (-118.2482691 34.0624181, -118.2482886 34.0624301, -118.2483976 34.0624853, -118.2485050 34.0625288, -118.2486267 34.0625658, -118.2487484 34.0625823, -118.2488730 34.0625905, -118.2490015 34.0625842, -118.2491370 34.0625637, -118.2492591 34.0625302, -118.2493863 34.0624818)",auto,0,1,,
,273,148385499,270,271,1,144.1,,,,motorway,1,"LINESTRING (-118.2413491 34.0563765, -118.2414612 34.0565310, -118.2415080 34.0566038, -118.2415237 34.0566789, -118.2415314 34.0567458, -118.2415261 34.0568276, -118.2414874 34.0568914, -118.2414401 34.0569411, -118.2409704 34.0572770, -118.2409176 34.0573038, -118.2408560 34.0573127, -118.2407879 34.0573039)",auto,0,1,,
,274,148385513,272,273,1,375.95,1,,,motorway,1,"LINESTRING (-118.2413961 34.0577339, -118.2413450 34.0576575, -118.2412593 34.0575120, -118.2412466 34.0573973, -118.2412873 34.0572786, -118.2413497 34.0571950, -118.2414273 34.0571333, -118.2415436 34.0570875, -118.2416482 34.0570764, -118.2417841 34.0570893, -118.2420330 34.0571597, -118.2424816 34.0573205, -118.2426142 34.0573787, -118.2429661 34.0575691, -118.2434956 34.0578874, -118.2440165 34.0581858, -118.2442803 34.0582743)",auto,0,1,,
,275,148385562,212,214,1,95.11,,,,motorway,1,"LINESTRING (-118.2543332 34.0575135, -118.2538091 34.0580198, -118.2537304 34.0581976)",auto,0,1,,
,276,148385564,221,274,1,16.02,3,,,motorway,1,"LINESTRING (-118.2477082 34.0605774, -118.2476004 34.0604641)",auto,0,1,,
,277,148385619,275,209,1,67.63,,,,motorway,1,"LINESTRING (-118.2541549 34.0581977, -118.2547215 34.0578109)",auto,0,1,,
,278,148385626,276,105,1,134.46,1,,,motorway,1,"LINESTRING (-118.2502521 34.0638257, -118.2501244 34.0637113, -118.2500139 34.0636053, -118.2499172 34.0635032, -118.2498244 34.0633954, -118.2496200 34.0631330, -118.2495464 34.0630426, -118.2494508 34.0629511, -118.2493528 34.0628767)",auto,0,1,,
,279,148385629,230,163,1,213.79,2,,,motorway,1,"LINESTRING (-118.2503386 34.0616635, -118.2504617 34.0615293, -118.2505863 34.0614041, -118.2507319 34.0612693, -118.2510240 34.0609954, -118.2518222 34.0601832)",auto,0,1,,
,280,148385648,277,122,1,102.16,2,,,motorway,1,"LINESTRING (-118.2476217 34.0610900, -118.2475690 34.0609211, -118.2472390 34.0604879, -118.2471678 34.0603809, -118.2471077 34.0602811)",auto,0,1,,
,281,148385668,241,275,1,63.03,4,,,motorway,1,"LINESTRING (-118.2536610 34.0585904, -118.2541549 34.0581977)",auto,0,1,,
,282,148385681,278,279,1,228.27,2,,,motorway,1,"LINESTRING (-118.2454281 34.0593115, -118.2455759 34.0594486, -118.2458506 34.0597477, -118.2467655 34.0608181, -118.2468899 34.0609707)",auto,0,1,,
,283,148385683,218,215,1,111.3,1,,,motorway,1,"LINESTRING (-118.2565750 34.0550233, -118.2564338 34.0551801, -118.2560051 34.0555980, -118.2559204 34.0557296, -118.2559053 34.0558379)",auto,0,1,,
,284,148385684,239,233,1,138.9,3,,,motorway,1,"LINESTRING (-118.2522328 34.0595588, -118.2514262 34.0601514, -118.2511105 34.0603935)",auto,0,1,,
,285,148385694,224,163,1,212.1,2,,,motorway,1,"LINESTRING (-118.2502986 34.0616133, -118.2504156 34.0614799, -118.2505385 34.0613494, -118.2506616 34.0612291, -118.2507912 34.0611081, -118.2509390 34.0609854, -118.2518222 34.0601832)",auto,0,1,,
,286,148385708,261,280,1,149.28,,88,,motorway,1,"LINESTRING (-118.2426300 34.0656899, -118.2430408 34.0655900, -118.2433880 34.0654795, -118.2435321 34.0654398, -118.2437184 34.0654013, -118.2439745 34.0653765, -118.2441909 34.0653710)",auto,0,1,,
North Figueroa Street,287,148385714,133,231,1,244.89,1,88,,motorway,1,"LINESTRING (-118.2454310 34.0641572, -118.2453365 34.0642381, -118.2453074 34.0642792, -118.2452109 34.0644435, -118.2451487 34.0645292, -118.2450725 34.0645890, -118.2449560 34.0646496, -118.2444153 34.0648553, -118.2437243 34.0650600, -118.2434430 34.0651807, -118.2432522 34.0652939)",auto,0,1,,
,288,148385716,281,282,1,23.16,3,,,motorway,1,"LINESTRING (-118.2445873 34.0599608, -118.2446897 34.0600408, -118.2447707 34.0601034)",auto,0,1,,
,289,148385725,253,283,1,12.53,2,,,motorway,1,"LINESTRING (-118.2551181 34.0556719, -118.2551971 34.0557638)",auto,0,1,,
,290,148385741,143,284,1,220.69,,,,motorway,1,"LINESTRING (-118.2558503 34.0566555, -118.2560030 34.0565128, -118.2561516 34.0563504, -118.2566635 34.0557023, -118.2571710 34.0550000)",auto,0,1,,
,291,148385744,285,81,1,80.15,1,,,motorway,1,"LINESTRING (-118.2389248 34.0555525, -118.2387830 34.0556238, -118.2387066 34.0556813, -118.2386263 34.0557764, -118.2385826 34.0558069, -118.2385330 34.0558251, -118.2384987 34.0558320, -118.2384451 34.0558313, -118.2383895 34.0558195, -118.2383342 34.0557915, -118.2382263 34.0557200)",auto,0,1,,
,292,148385784,286,287,1,27.09,3,,,motorway,1,"LINESTRING (-118.2555434 34.0572874, -118.2556140 34.0572929, -118.2556785 34.0573244, -118.2557862 34.0574087)",auto,0,1,,
,293,148385808,282,288,1,220.83,1,,,motorway,1,"LINESTRING (-118.2447707 34.0601034, -118.2448115 34.0601533, -118.2448661 34.0601797, -118.2455680 34.0603251, -118.2458444 34.0603938, -118.2459931 34.0604461, -118.2461372 34.0605069, -118.2463175 34.0605961, -118.2464911 34.0607068, -118.2466047 34.0607900, -118.2467321 34.0608950, -118.2468435 34.0609946)",auto,0,1,,
,294,148385817,289,290,1,116.64,2,,,motorway,1,"LINESTRING (-118.2473958 34.0601719, -118.2473489 34.0600686, -118.2473314 34.0599544, -118.2473320 34.0599313, -118.2473379 34.0598158, -118.2473663 34.0597181, -118.2474106 34.0596141, -118.2475207 34.0594500, -118.2476031 34.0593620, -118.2476731 34.0592982, -118.2477480 34.0592320)",auto,0,1,,
,295,148385827,291,136,1,214.55,,,,motorway,1,"LINESTRING (-118.2557655 34.0569120, -118.2560336 34.0567265, -118.2563222 34.0564862, -118.2566256 34.0562211, -118.2568795 34.0559492, -118.2570157 34.0557457, -118.2570941 34.0555781, -118.2571274 34.0553985)",auto,0,1,,
,296,148385834,292,293,1,180.63,2,,,motorway,1,"LINESTRING (-118.2473489 34.0602047, -118.2472646 34.0601125, -118.2471642 34.0600180, -118.2470459 34.0599218, -118.2469168 34.0598215, -118.2467763 34.0597282, -118.2466208 34.0596363, -118.2462764 34.0594523, -118.2461219 34.0593691, -118.2459891 34.0592847, -118.2458412 34.0591805)",auto,0,1,,
,297,148385879,116,276,1,20.44,3,,,motorway,1,"LINESTRING (-118.2503982 34.0639642, -118.2502521 34.0638257)",auto,0,1,,
,298,148385883,278,294,1,97.57,1,,,motorway,1,"LINESTRING (-118.2454281 34.0593115, -118.2455732 34.0594776, -118.2456329 34.0595615, -118.2456745 34.0596347, -118.2457068 34.0597079, -118.2457244 34.0597807, -118.2457232 34.0598540, -118.2456986 34.0599025, -118.2456494 34.0599565, -118.2455931 34.0599899, -118.2455364 34.0600162, -118.2454911 34.0600244)",auto,0,1,,
Sunset Boulevard,299,156414142,206,204,1,36.73,3,,,primary,3,"LINESTRING (-118.2492331 34.0652072, -118.2492780 34.0652866, -118.2493204 34.0653808, -118.2493680 34.0655181)",auto,1,0,,
Sunset Boulevard,300,156414142,204,206,1,36.73,4,,,primary,3,"LINESTRING (-118.2493680 34.0655181, -118.2493204 34.0653808, -118.2492780 34.0652866, -118.2492331 34.0652072)",auto,1,0,,
Sunset Boulevard,301,156414147,295,296,1,101.77,3,56,,primary,3,"LINESTRING (-118.2472574 34.0634547, -118.2480327 34.0641075)",auto,1,0,,
Sunset Boulevard,302,156414147,296,295,1,101.77,3,56,,primary,3,"LINESTRING (-118.2480327 34.0641075, -118.2472574 34.0634547)",auto,1,0,,
Sunset Boulevard,303,156414161,297,298,1,72.58,3,56,,primary,3,"LINESTRING (-118.2462968 34.0626773, -118.2468654 34.0631296)",auto,1,0,,
Sunset Boulevard,304,156414161,298,297,1,72.58,4,56,,primary,3,"LINESTRING (-118.2468654 34.0631296, -118.2462968 34.0626773)",auto,1,0,,
West 2nd Street,305,156414185,299,300,1,39.37,3,,,secondary,4,"LINESTRING (-118.2528048 34.0563281, -118.2530151 34.0564640, -118.2531375 34.0565503)",auto,1,0,,
West 2nd Street,306,156414185,300,299,1,39.37,1,,,secondary,4,"LINESTRING (-118.2531375 34.0565503, -118.2530151 34.0564640, -118.2528048 34.0563281)",auto,1,0,,
North Hill Street,307,161687525,131,301,1,52.82,3,,,secondary,4,"LINESTRING (-118.2435422 34.0570860, -118.2437838 34.0569473, -118.2439167 34.0568748, -118.2440144 34.0568169)",auto,1,0,,
North Hill Street,308,161687525,301,131,1,52.82,3,,,secondary,4,"LINESTRING (-118.2440144 34.0568169, -118.2439167 34.0568748, -118.2437838 34.0569473, -118.2435422 34.0570860)",auto,1,0,,
West 1st Street,309,161687872,302,303,1,65.76,3,40,,primary,3,"LINESTRING (-118.2504279 34.0567623, -118.2502603 34.0566601, -118.2499797 34.0564746, -118.2498645 34.0563993)",auto,1,0,,
West 1st Street,310,161687872,303,302,1,65.76,2,40,,primary,3,"LINESTRING (-118.2498645 34.0563993, -118.2499797 34.0564746, -118.2502603 34.0566601, -118.2504279 34.0567623)",auto,1,0,,
2nd Street Tunnel,311,161689785,299,304,1,240.88,2,,,secondary,4,"LINESTRING (-118.2528048 34.0563281, -118.2507392 34.0550000)",auto,1,0,,
2nd Street Tunnel,312,161689785,304,299,1,240.88,2,,,secondary,4,"LINESTRING (-118.2507392 34.0550000, -118.2528048 34.0563281)",auto,1,0,,
Bellevue Avenue,313,161705377,305,306,1,102.28,2,,,tertiary,5,"LINESTRING (-118.2513431 34.0662000, -118.2513269 34.0661311, -118.2512863 34.0660198, -118.2512255 34.0659022, -118.2511510 34.0657868, -118.2511451 34.0657777, -118.2510362 34.0656570, -118.2507564 34.0654440)",auto,1,0,,
Bellevue Avenue,314,161705377,306,305,1,102.28,2,,,tertiary,5,"LINESTRING (-118.2507564 34.0654440, -118.2510362 34.0656570, -118.2511451 34.0657777, -118.2511510 34.0657868, -118.2512255 34.0659022, -118.2512863 34.0660198, -118.2513269 34.0661311, -118.2513431 34.0662000)",auto,1,0,,
Ord Street,315,161707948,307,308,1,70.76,,,,residential,6,"LINESTRING (-118.2386265 34.0600880, -118.2392250 34.0603027, -118.2393311 34.0603398)",auto,1,0,,
Ord Street,316,161707948,308,307,1,70.76,,,,residential,6,"LINESTRING (-118.2393311 34.0603398, -118.2392250 34.0603027, -118.2386265 34.0600880)",auto,1,0,,
North Main Street,317,161707971,47,309,1,20.37,2,,,secondary,4,"LINESTRING (-118.2346243 34.0620690, -118.2345000 34.0622209)",auto,1,0,,
North Main Street,318,161707971,309,47,1,20.37,2,,,secondary,4,"LINESTRING (-118.2345000 34.0622209, -118.2346243 34.0620690)",auto,1,0,,
Yale Street,319,161707983,179,310,1,202.56,,,,residential,6,"LINESTRING (-118.2408291 34.0631978, -118.2407870 34.0632590, -118.2403066 34.0642064, -118.2399685 34.0648779)",auto,1,0,,
Yale Street,320,161707983,310,179,1,202.56,,,,residential,6,"LINESTRING (-118.2399685 34.0648779, -118.2403066 34.0642064, -118.2407870 34.0632590, -118.2408291 34.0631978)",auto,1,0,,
Beaudry Avenue,321,161707986,206,311,1,221.76,1,,,tertiary,5,"LINESTRING (-118.2492331 34.0652072, -118.2496007 34.0648564, -118.2496658 34.0647943, -118.2497909 34.0646749, -118.2508076 34.0636963)",auto,1,0,,
Beaudry Avenue,322,161707986,311,206,1,221.76,1,,,tertiary,5,"LINESTRING (-118.2508076 34.0636963, -118.2497909 34.0646749, -118.2496658 34.0647943, -118.2496007 34.0648564, -118.2492331 34.0652072)",auto,1,0,,
North Hill Place,323,161707990,20,180,1,237.7,1,,,residential,6,"LINESTRING (-118.2424124 34.0614026, -118.2424054 34.0615265, -118.2424423 34.0619010, -118.2425617 34.0630913, -118.2426224 34.0635380)",auto,1,0,,
North Hill Place,324,161707990,180,20,1,237.7,1,,,residential,6,"LINESTRING (-118.2426224 34.0635380, -118.2425617 34.0630913, -118.2424423 34.0619010, -118.2424054 34.0615265, -118.2424124 34.0614026)",auto,1,0,,
North Bunker Hill Avenue,325,161707993,50,182,1,136.01,1,,,residential,6,"LINESTRING (-118.2444719 34.0625466, -118.2444587 34.0627093, -118.2444354 34.0628703, -118.2443853 34.0630630, -118.2442986 34.0632556, -118.2442054 34.0634182, -118.2440660 34.0636084, -118.2440096 34.0636917)",auto,1,0,,
North Bunker Hill Avenue,326,161707993,182,50,1,136.01,1,,,residential,6,"LINESTRING (-118.2440096 34.0636917, -118.2440660 34.0636084, -118.2442054 34.0634182, -118.2442986 34.0632556, -118.2443853 34.0630630, -118.2444354 34.0628703, -118.2444587 34.0627093, -118.2444719 34.0625466)",auto,1,0,,
Alpine Street,327,161708003,312,2,1,0.42,1,,,residential,6,"LINESTRING (-118.2475965 34.0662000, -118.2475947 34.0661965)",auto,1,0,,
Alpine Street,328,161708003,2,312,1,0.42,1,,,residential,6,"LINESTRING (-118.2475947 34.0661965, -118.2475965 34.0662000)",auto,1,0,,
North Hill Place,329,161708053,64,20,1,114.2,1,,,residential,6,"LINESTRING (-118.2425384 34.0603797, -118.2424451 34.0610789, -118.2424537 34.0611645, -118.2424216 34.0613469, -118.2424124 34.0614026)",auto,1,0,,
North Hill Place,330,161708053,20,64,1,114.2,1,,,residential,6,"LINESTRING (-118.2424124 34.0614026, -118.2424216 34.0613469, -118.2424537 34.0611645, -118.2424451 34.0610789, -118.2425384 34.0603797)",auto,1,0,,
North Bunker Hill Avenue,331,161708057,182,313,1,261.29,1,,,residential,6,"LINESTRING (-118.2440096 34.0636917, -118.2439502 34.0637549, -118.2438696 34.0638304, -118.2436707 34.0639715, -118.2436314 34.0639926, -118.2435023 34.0640632, -118.2433221 34.0641414, -118.2431658 34.0641995, -118.2429832 34.0642429, -118.2428313 34.0642741, -118.2426877 34.0642960, -118.2424941 34.0643316, -118.2423371 34.0643928, -118.2421982 34.0644707, -118.2421331 34.0645221, -118.2420813 34.0645630, -118.2419871 34.0646758, -118.2419320 34.0647665, -118.2418184 34.0649949)",auto,1,0,,
North Bunker Hill Avenue,332,161708057,313,182,1,261.29,1,,,residential,6,"LINESTRING (-118.2418184 34.0649949, -118.2419320 34.0647665, -118.2419871 34.0646758, -118.2420813 34.0645630, -118.2421331 34.0645221, -118.2421982 34.0644707, -118.2423371 34.0643928, -118.2424941 34.0643316, -118.2426877 34.0642960, -118.2428313 34.0642741, -118.2429832 34.0642429, -118.2431658 34.0641995, -118.2433221 34.0641414, -118.2435023 34.0640632, -118.2436314 34.0639926, -118.2436707 34.0639715, -118.2438696 34.0638304, -118.2439502 34.0637549, -118.2440096 34.0636917)",auto,1,0,,
West College Street,333,161708062,78,1,1,13.27,1,,,tertiary,5,"LINESTRING (-118.2427655 34.0658554, -118.2428991 34.0658997)",auto,1,0,,
West College Street,334,161708062,1,78,1,13.27,1,,,tertiary,5,"LINESTRING (-118.2428991 34.0658997, -118.2427655 34.0658554)",auto,1,0,,
West College Street,335,161708062,1,314,1,86.8,1,,,tertiary,5,"LINESTRING (-118.2428991 34.0658997, -118.2434198 34.0660796, -118.2437678 34.0662000)",auto,1,0,,
West College Street,336,161708062,314,1,1,86.8,1,,,tertiary,5,"LINESTRING (-118.2437678 34.0662000, -118.2434198 34.0660796, -118.2428991 34.0658997)",auto,1,0,,
New High Street,337,161708063,307,315,1,216.09,1,,,tertiary,5,"LINESTRING (-118.2386265 34.0600880, -118.2388595 34.0596164, -118.2390341 34.0592757, -118.2394021 34.0585374, -118.2394645 34.0584096, -118.2395114 34.0582842)",auto,1,0,,
New High Street,338,161708063,315,307,1,216.09,1,,,tertiary,5,"LINESTRING (-118.2395114 34.0582842, -118.2394645 34.0584096, -118.2394021 34.0585374, -118.2390341 34.0592757, -118.2388595 34.0596164, -118.2386265 34.0600880)",auto,1,0,,
Ord Street,339,161708065,316,317,1,130.61,1,,,residential,6,"LINESTRING (-118.2404954 34.0607551, -118.2406571 34.0608090, -118.2412632 34.0610253, -118.2414057 34.0610790, -118.2416337 34.0611645, -118.2416710 34.0611856, -118.2417042 34.0612247, -118.2417203 34.0612836)",auto,1,0,,
Ord Street,340,161708065,317,316,1,130.61,1,,,residential,6,"LINESTRING (-118.2417203 34.0612836, -118.2417042 34.0612247, -118.2416710 34.0611856, -118.2416337 34.0611645, -118.2414057 34.0610790, -118.2412632 34.0610253, -118.2406571 34.0608090, -118.2404954 34.0607551)",auto,1,0,,
Figueroa Terrace,341,161708067,184,318,1,106.41,1,,,tertiary,5,"LINESTRING (-118.2447523 34.0653382, -118.2444402 34.0658660, -118.2442449 34.0662000)",auto,1,0,,
Figueroa Terrace,342,161708067,318,184,1,106.41,1,,,tertiary,5,"LINESTRING (-118.2442449 34.0662000, -118.2444402 34.0658660, -118.2447523 34.0653382)",auto,1,0,,
Yale Street,343,161708068,310,319,1,159.57,,,,residential,6,"LINESTRING (-118.2399685 34.0648779, -118.2395883 34.0656138, -118.2395092 34.0657670, -118.2392855 34.0662000)",auto,1,0,,
Yale Street,344,161708068,319,310,1,159.57,,,,residential,6,"LINESTRING (-118.2392855 34.0662000, -118.2395092 34.0657670, -118.2395883 34.0656138, -118.2399685 34.0648779)",auto,1,0,,
North Spring Street,345,161708070,320,203,1,151.12,,,,tertiary,5,"LINESTRING (-118.2369440 34.0618664, -118.2368678 34.0620169, -118.2363297 34.0631298)",auto,1,0,,
North Spring Street,346,161708070,203,320,1,151.12,,,,tertiary,5,"LINESTRING (-118.2363297 34.0631298, -118.2368678 34.0620169, -118.2369440 34.0618664)",auto,1,0,,
South Beaudry Avenue,347,161708071,321,322,1,169.08,2,,,tertiary,5,"LINESTRING (-118.2552676 34.0579481, -118.2551196 34.0580893, -118.2549834 34.0582211, -118.2549301 34.0582725, -118.2544285 34.0588456, -118.2543425 34.0589438, -118.2542657 34.0590410, -118.2541674 34.0591654)",auto,1,0,,
South Beaudry Avenue,348,161708071,322,321,1,169.08,2,,,tertiary,5,"LINESTRING (-118.2541674 34.0591654, -118.2542657 34.0590410, -118.2543425 34.0589438, -118.2544285 34.0588456, -118.2549301 34.0582725, -118.2549834 34.0582211, -118.2551196 34.0580893, -118.2552676 34.0579481)",auto,1,0,,
West 4th Street,349,161713694,323,324,1,74.7,2,,,secondary,4,"LINESTRING (-118.2585000 34.0569606, -118.2583460 34.0568907, -118.2582483 34.0568075, -118.2581606 34.0567184, -118.2580885 34.0566186, -118.2579969 34.0564559)",auto,0,0,,
West 4th Street,350,161713694,324,325,1,63.25,2,,,secondary,4,"LINESTRING (-118.2579969 34.0564559, -118.2577145 34.0559361)",auto,0,0,,
West 4th Street,351,161713694,325,326,1,35.53,2,,,secondary,4,"LINESTRING (-118.2577145 34.0559361, -118.2575669 34.0557390, -118.2575179 34.0556608)",auto,0,0,,
West 3rd Street,352,161713697,327,328,1,73.42,2,56,,secondary,4,"LINESTRING (-118.2566496 34.0565415, -118.2568974 34.0565769, -118.2573928 34.0566785, -118.2574258 34.0566851)",auto,0,0,,
Colton Street,353,161713699,329,330,1,106.9,1,,,residential,6,"LINESTRING (-118.2574687 34.0633076, -118.2579276 34.0635030, -118.2585000 34.0637468)",auto,1,0,,
Colton Street,354,161713699,330,329,1,106.9,1,,,residential,6,"LINESTRING (-118.2585000 34.0637468, -118.2579276 34.0635030, -118.2574687 34.0633076)",auto,1,0,,
Douglas Street,355,161713702,36,331,1,184.09,1,,,residential,6,"LINESTRING (-118.2582475 34.0647391, -118.2579742 34.0651494, -118.2578885 34.0652827, -118.2572998 34.0662000)",auto,1,0,,
Douglas Street,356,161713702,331,36,1,184.09,1,,,residential,6,"LINESTRING (-118.2572998 34.0662000, -118.2578885 34.0652827, -118.2579742 34.0651494, -118.2582475 34.0647391)",auto,1,0,,
North Boylston Street,357,161713703,30,332,1,242.41,1,,,residential,6,"LINESTRING (-118.2539852 34.0628775, -118.2532059 34.0640846, -118.2531367 34.0641887, -118.2530452 34.0643122, -118.2529839 34.0644049, -118.2527861 34.0647108, -118.2527306 34.0647980)",auto,1,0,,
North Boylston Street,358,161713703,332,30,1,242.41,1,,,residential,6,"LINESTRING (-118.2527306 34.0647980, -118.2527861 34.0647108, -118.2529839 34.0644049, -118.2530452 34.0643122, -118.2531367 34.0641887, -118.2532059 34.0640846, -118.2539852 34.0628775)",auto,1,0,,
North Boylston Street,359,161713703,332,333,1,55.16,1,,,residential,6,"LINESTRING (-118.2527306 34.0647980, -118.2526435 34.0649302, -118.2524447 34.0652349)",auto,1,0,,
North Boylston Street,360,161713703,333,332,1,55.16,1,,,residential,6,"LINESTRING (-118.2524447 34.0652349, -118.2526435 34.0649302, -118.2527306 34.0647980)",auto,1,0,,
South Boylston Street,361,161713707,334,324,1,38.23,,,,residential,6,"LINESTRING (-118.2578109 34.0567640, -118.2579969 34.0564559)",auto,1,0,,
South Boylston Street,362,161713707,324,334,1,38.23,,,,residential,6,"LINESTRING (-118.2579969 34.0564559, -118.2578109 34.0567640)",auto,1,0,,
Douglas Street,363,161713710,335,36,1,49.62,1,,,residential,6,"LINESTRING (-118.2585000 34.0643440, -118.2582475 34.0647391)",auto,1,0,,
Douglas Street,364,161713710,36,335,1,49.62,1,,,residential,6,"LINESTRING (-118.2582475 34.0647391, -118.2585000 34.0643440)",auto,1,0,,
South Boylston Street,365,161713712,54,336,1,19.97,,,,residential,6,"LINESTRING (-118.2583989 34.0558431, -118.2584863 34.0557062, -118.2585000 34.0556839)",auto,1,0,,
South Boylston Street,366,161713712,336,54,1,19.97,,,,residential,6,"LINESTRING (-118.2585000 34.0556839, -118.2584863 34.0557062, -118.2583989 34.0558431)",auto,1,0,,
Miramar Street,367,161713714,327,23,1,107.78,,,,residential,6,"LINESTRING (-118.2566496 34.0565415, -118.2567889 34.0566599, -118.2569112 34.0567366, -118.2573755 34.0570241, -118.2575635 34.0571442)",auto,0,0,,
South Boylston Street,368,161713715,23,334,1,47.94,,,,residential,6,"LINESTRING (-118.2575635 34.0571442, -118.2578109 34.0567640)",auto,1,0,,
South Boylston Street,369,161713715,334,23,1,47.94,,,,residential,6,"LINESTRING (-118.2578109 34.0567640, -118.2575635 34.0571442)",auto,1,0,,
South Boylston Street,370,161713716,324,54,1,77.42,,,,residential,6,"LINESTRING (-118.2579969 34.0564559, -118.2582770 34.0560261, -118.2583989 34.0558431)",auto,1,0,,
South Boylston Street,371,161713716,54,324,1,77.42,,,,residential,6,"LINESTRING (-118.2583989 34.0558431, -118.2582770 34.0560261, -118.2579969 34.0564559)",auto,1,0,,
South Flower Street,372,161808570,337,338,1,26.43,2,,,secondary,4,"LINESTRING (-118.2516198 34.0552436, -118.2519034 34.0552103)",auto,0,0,,
South Hope Street,373,161808940,339,340,1,0.17,2,,,secondary,4,"LINESTRING (-118.2510484 34.0550000, -118.2510472 34.0550012)",auto,1,0,,
South Hope Street,374,161808940,340,339,1,0.17,2,,,secondary,4,"LINESTRING (-118.2510472 34.0550012, -118.2510484 34.0550000)",auto,1,0,,
West Aliso Street,375,161821792,341,342,1,92.83,3,,,primary,3,"LINESTRING (-118.2423166 34.0566169, -118.2416414 34.0561820, -118.2415190 34.0561068)",auto,0,0,,
North Hope Street,376,161929506,303,343,1,99.96,2,,,secondary,4,"LINESTRING (-118.2498645 34.0563993, -118.2497500 34.0565082, -118.2492023 34.0571123)",auto,1,0,,
North Hope Street,377,161929506,343,303,1,99.96,3,,,secondary,4,"LINESTRING (-118.2492023 34.0571123, -118.2497500 34.0565082, -118.2498645 34.0563993)",auto,1,0,,
North Fremont Avenue,378,161929507,68,344,1,356.78,1,,,residential,6,"LINESTRING (-118.2525962 34.0588972, -118.2525367 34.0589730, -118.2524233 34.0590912, -118.2523742 34.0591232, -118.2495190 34.0606330, -118.2494090 34.0606914)",auto,1,0,,
North Fremont Avenue,379,161929507,344,68,1,356.78,1,,,residential,6,"LINESTRING (-118.2494090 34.0606914, -118.2495190 34.0606330, -118.2523742 34.0591232, -118.2524233 34.0590912, -118.2525367 34.0589730, -118.2525962 34.0588972)",auto,1,0,,
,380,161929595,345,346,1,72.83,1,,,primary,3,"LINESTRING (-118.2530138 34.0566771, -118.2527427 34.0567744, -118.2525676 34.0568567, -118.2523762 34.0570412)",auto,0,1,,
