name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
Festival Court,209,8969385,71,145,1,50.16,1,,,residential,6,"LINESTRING (-122.0458939 37.3117862, -122.0464598 37.3117755)",auto,1,0,,
Festival Court,210,8969385,145,71,1,50.16,1,,,residential,6,"LINESTRING (-122.0464598 37.3117755, -122.0458939 37.3117862)",auto,1,0,,
Presidio Drive,211,8969488,146,84,1,78.54,1,40,,residential,6,"LINESTRING (-122.0504838 37.3133394, -122.0505790 37.3133417, -122.0506196 37.3133427, -122.0513701 37.3133397)",auto,1,0,,
Presidio Drive,212,8969488,84,146,1,78.54,1,40,,residential,6,"LINESTRING (-122.0513701 37.3133397, -122.0506196 37.3133427, -122.0505790 37.3133417, -122.0504838 37.3133394)",auto,1,0,,
Presidio Drive,213,8969488,84,128,1,80.62,1,40,,residential,6,"LINESTRING (-122.0513701 37.3133397, -122.0522799 37.3133361)",auto,1,0,,
Presidio Drive,214,8969488,128,84,1,80.62,1,40,,residential,6,"LINESTRING (-122.0522799 37.3133361, -122.0513701 37.3133397)",auto,1,0,,
Presidio Drive,215,8969488,128,147,1,28.37,1,40,,residential,6,"LINESTRING (-122.0522799 37.3133361, -122.0526000 37.3133359)",auto,1,0,,
Presidio Drive,216,8969488,147,128,1,28.37,1,40,,residential,6,"LINESTRING (-122.0526000 37.3133359, -122.0522799 37.3133361)",auto,1,0,,
September Court,217,8969753,74,148,1,30.68,,,,residential,6,"LINESTRING (-122.0473067 37.3146801, -122.0476316 37.3145845)",auto,1,0,,
September Court,218,8969753,148,74,1,30.68,,,,residential,6,"LINESTRING (-122.0476316 37.3145845, -122.0473067 37.3146801)",auto,1,0,,
Bubb Road,219,8969849,114,149,1,18.85,2,,,tertiary,5,"LINESTRING (-122.0521310 37.3229516, -122.0520830 37.3227861)",auto,1,0,,
Bubb Road,220,8969849,149,114,1,18.85,1,,,tertiary,5,"LINESTRING (-122.0520830 37.3227861, -122.0521310 37.3229516)",auto,1,0,,
