name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,63,6821222545,,,,,,,-122.0719758,37.4016838,,,
,64,1044247098,,,,,,,-122.0716832,37.4014577,,,
,65,6793455169,,,,,,,-122.0612638,37.3911482,,,
,66,65489169,,,,,,,-122.0612692,37.3911174,,,
,67,65489173,,,,,,,-122.0617892,37.3896914,,,
,68,,,,,,,,-122.073,37.4059427,,,boundary node created by osm2gmns
,69,65491156,,,,,,,-122.0729375,37.4062866,,,
,70,,,,,,,,-122.0546,37.408856,,,boundary node created by osm2gmns
,71,2453011119,,,,,,,-122.0551144,37.4089704,,,
,72,65397177,,,,,,,-122.05732,37.4089452,,,
,73,65492412,turning_circle,,,,,,-122.0628803,37.3972564,,,
,74,65492414,,,,,,,-122.0625609,37.3978739,,,
,75,65437016,,,,,,,-122.0629054,37.3906465,,,
,76,2514544645,,,,,,,-122.0628587,37.3911302,,,
,77,65515321,,,,,,,-122.0631781,37.4031708,,,
,78,65515324,,,,,,,-122.0622244,37.4029261,,,
,79,65515327,,,,,,,-122.0611098,37.4026692,,,
,80,65515330,,,,,,,-122.0604487,37.4025107,,,
,81,4176094023,,,,,,,-122.0579216,37.4019218,,,
,82,65521356,turning_circle,,,,,,-122.0707021,37.4055336,,,
,83,65521359,,,,,,,-122.0720803,37.4062763,,,
,84,65521441,,,,,,,-122.0644153,37.3997625,,,
,85,4176094001,,,,,,,-122.0593172,37.398126,,,
,86,,,,,,,,-122.0546,37.405461,,,boundary node created by osm2gmns
,87,65527173,,,,,,,-122.05813,37.4061776,,,
,88,1108642306,,,,,,,-122.0588378,37.4063397,,,
,89,331742839,traffic_signals,,signal,,,,-122.0657496,37.3901829,,,
,90,65449613,traffic_signals,,signal,,,,-122.0658017,37.39009,,,
,91,,,,,,,,-122.0661579,37.3895,,,boundary node created by osm2gmns
,92,65530558,,,,,,,-122.0610448,37.3932659,,,
,93,2125820400,,,,,,,-122.0582147,37.3923977,,,
,94,65536567,,,,,,,-122.0656272,37.4023141,,,
,95,65539203,,,,,,,-122.0622742,37.38982,,,
,96,2493093165,,,,,,,-122.0617705,37.3912101,,,
,97,655130106,,,,,,,-122.0717256,37.3934609,,,
,98,,,,,,,,-122.073,37.393933,,,boundary node created by osm2gmns
,99,,,,,,,,-122.0546,37.4071396,,,boundary node created by osm2gmns
,100,65564804,,,,,,,-122.0577075,37.4096995,,,
,101,65571180,,,,,,,-122.0649125,37.3984267,,,
,102,4176093997,,,,,,,-122.0606378,37.3974222,,,
,103,65578455,turning_loop,,,,,,-122.0612413,37.4017974,,,
,104,4176094018,,,,,,,-122.0582067,37.4011285,,,
,105,65578458,,,,,,,-122.0580882,37.4011005,,,
,106,6799881936,,,,,,,-122.0638662,37.4019544,,,
,107,65506472,,,,,,,-122.0646629,37.402134,,,
,108,65578469,,,,,,,-122.0668563,37.4024795,,,
,109,65578470,,,,,,,-122.0678553,37.4026116,,,
,110,6778299447,crossing,,,,,,-122.0680201,37.4026347,,,
,111,,,,,,,,-122.0585368,37.3895,,,boundary node created by osm2gmns
,112,1220794377,,,,,,,-122.0585981,37.3895598,,,
,113,65582853,turning_circle,,,,,,-122.0608592,37.4038145,,,
,114,708151863,,,,,,,-122.0606641,37.3942908,,,
,115,65482194,traffic_signals,,signal,,,,-122.0604021,37.3950038,,,
,116,4176093993,,,,,,,-122.0597174,37.3968672,,,
,117,65634545,,,,,,,-122.0619609,37.4063698,,,
,118,65590675,,,,,,,-122.0623361,37.4054176,,,
,119,65578464,,,,,,,-122.0636293,37.4019037,,,
,120,6778329754,,,,,,,-122.0679056,37.4031066,,,
,121,65638779,,,,,,,-122.0662066,37.4044281,,,
,122,65590670,,,,,,,-122.0646393,37.4059313,,,
,123,65451849,,,,,,,-122.0653283,37.3949373,,,
,124,529141435,turning_circle,,,,,,-122.0666544,37.3950889,,,
,125,65644835,,,,,,,-122.0600458,37.4036516,,,
,126,4176094027,,,,,,,-122.0575019,37.4030573,,,
,127,65634542,,,,,,,-122.0639934,37.4008148,,,
,128,4176094007,,,,,,,-122.058779,37.399592,,,
,129,65634267,,,,,,,-122.0586497,37.3995607,,,
,130,,,,,,,,-122.073,37.395803,,,boundary node created by osm2gmns
,131,65649134,,,,,,,-122.072753,37.3962033,,,
,132,65650069,turning_circle,,,,,,-122.071664,37.4036009,,,
,133,65650074,,,,,,,-122.0716706,37.4041376,,,
,134,65651541,turning_circle,,,,,,-122.069768,37.3950144,,,
,135,65651542,,,,,,,-122.0717212,37.3957891,,,
,136,,,,,,,,-122.073,37.3963017,,,boundary node created by osm2gmns
,137,65444508,,,,,,,-122.0621611,37.4102551,,,
,138,65532369,,,,,,,-122.0619626,37.409599,,,
,139,65659428,,,,,,,-122.0618715,37.4084447,,,
,140,65392162,,,,,,,-122.0614776,37.4082668,,,
,141,65659442,,,,,,,-122.0617503,37.4084819,,,
,142,65661548,turning_circle,,,,,,-122.0657896,37.4040903,,,
,143,65634538,,,,,,,-122.0654373,37.3969619,,,
,144,65663592,,,,,,,-122.0615082,37.3961086,,,
,145,65590678,,,,,,,-122.0613993,37.4052084,,,
,146,,,,,,,,-122.0569228,37.4111,,,boundary node created by osm2gmns
,147,65675804,,,,,,,-122.0706835,37.4041376,,,
,148,65675808,,,,,,,-122.0707188,37.4048383,,,
,149,65676680,turning_circle,,,,,,-122.0669664,37.4020512,,,
,150,,,,,,,,-122.073,37.404232,,,boundary node created by osm2gmns
,151,,,,,,,,-122.073,37.4050652,,,boundary node created by osm2gmns
,152,,,,,,,,-122.0606143,37.4111,,,boundary node created by osm2gmns
,153,686284883,,,,,,,-122.0607002,37.4110743,,,
,154,2297711471,,,,,,,-122.0609102,37.4109214,,,
,155,102197877,,,,,,,-122.0712412,37.4095971,,,
,156,102197887,traffic_signals,,signal,,,,-122.0725323,37.4100798,,,
,157,102197874,,,,,,,-122.0697211,37.4078672,,,
,158,65393464,,,,,,,-122.0641893,37.4074084,,,
,159,1350115610,,,,,,,-122.064805,37.4080476,,,
,160,5448680402,motorway_junction,,,,,,-122.069699,37.4055833,,,
,161,102222387,,,,,,,-122.0694307,37.4079855,,,
,162,26028051,,,,,,,-122.0699731,37.4046501,,,
,163,65386023,motorway_junction,,,,,,-122.0697144,37.4053977,,,
,164,26028045,motorway_junction,,,,,,-122.0686987,37.3954537,,,
,165,447946512,,,,,,,-122.0689997,37.3924199,,,
,166,120626953,,,,,,,-122.0679075,37.3920239,,,
,167,258107770,,,,,,,-122.0682952,37.3917914,,,
,168,65397666,,,,,,,-122.0679343,37.3943126,,,
,169,65547799,,,,,,,-122.0684754,37.3907376,,,
,170,303453787,,,,,,,-122.0683482,37.3920691,,,
,171,,,,,,,,-122.0685927,37.3895,,,boundary node created by osm2gmns
,172,102222397,,,,,,,-122.0705127,37.4095554,,,
,173,,,,,,,,-122.073,37.4104961,,,boundary node created by osm2gmns
,174,26029683,motorway_junction,,,,,,-122.0674461,37.3914603,,,
,175,206350042,,,,,,,-122.0698256,37.3989151,,,
,176,65433899,,,,,,,-122.0691788,37.3988065,,,
,177,65461415,,,,,,,-122.0606632,37.4071997,,,
,178,686339993,,,,,,,-122.0604391,37.4078855,,,
,179,686339351,,,,,,,-122.0601555,37.4089918,,,
,180,65461421,,,,,,,-122.0598682,37.4097355,,,
,181,33862302,,,,,,,-122.0692023,37.398884,,,
,182,33862299,,,,,,,-122.0698607,37.3990051,,,
,183,65643212,turning_circle,,,,,,-122.0682766,37.4019991,,,
,184,65578472,,,,,,,-122.0683503,37.4026825,,,
,185,,,,,,,,-122.0546,37.4051022,,,boundary node created by osm2gmns
,186,26028106,,,,,,,-122.0565203,37.4055796,,,
,187,,,,,,,,-122.0628089,37.3895,,,boundary node created by osm2gmns
,188,272139370,,,,,,,-122.0627254,37.3897192,,,
,189,65498221,traffic_signals,,signal,,,,-122.0620092,37.3915498,,,
,190,157232237,,,,,,,-122.0612528,37.392708,,,
,191,708120764,,,,,,,-122.0685472,37.3956306,,,
,192,,,,,,,,-122.0624507,37.3895,,,boundary node created by osm2gmns
,193,330778435,,,,,,,-122.0631235,37.3900625,,,
,194,65391463,,,,,,,-122.0697673,37.4031271,,,
,195,8724534316,,,,,,,-122.0697497,37.403884,,,
,196,338856114,,,,,,,-122.0697676,37.4024448,,,
,197,2448254400,,,,,,,-122.0728508,37.3897199,,,
,198,331734683,,,,,,,-122.0729432,37.3897488,,,
,199,,,,,,,,-122.073,37.4094899,,,boundary node created by osm2gmns
,200,447914188,,,,,,,-122.0721911,37.4092266,,,
,201,689352610,,,,,,,-122.0701801,37.4083539,,,
,202,1350123875,,,,,,,-122.0701219,37.4079924,,,
,203,447946570,,,,,,,-122.0695181,37.392311,,,
,204,6821552725,,,,,,,-122.0638953,37.4103112,,,
,205,,,,,,,,-122.0667793,37.4111,,,boundary node created by osm2gmns
